Steps,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Entropy,Is Training
26960000,99.0,4.4285316,4.548000014126301,4.548000014126301,0.23768085,1.0
26970000,99.0,4.4561005,4.486999983787537,4.486999983787537,0.23753648,1.0
26980000,99.0,4.4548187,4.199999995827675,4.199999995827675,0.237472,1.0
26990000,99.0,4.4772663,4.778000000715256,4.778000000715256,0.23746493,1.0
27000000,99.0,4.472442,4.245999982357025,4.245999982357025,0.23746346,1.0
27010000,99.0,4.471414,4.326000030636788,4.326000030636788,0.23743574,1.0
27020000,99.0,4.475595,4.351999990344048,4.351999990344048,0.23740013,1.0
27030000,99.0,4.4676313,4.442000008821488,4.442000008821488,0.23733054,1.0
27040000,99.0,4.4592524,4.236999995708466,4.236999995708466,0.23724246,1.0
27050000,99.0,4.4637823,4.282000022530556,4.282000022530556,0.23722427,1.0
27060000,99.0,4.462184,4.09899999782443,4.09899999782443,0.23714639,1.0
27070000,99.0,4.445896,4.2870000042021275,4.2870000042021275,0.23711662,1.0
27080000,99.0,4.438207,4.38799997985363,4.38799997985363,0.23698659,1.0
27090000,99.0,4.4110737,4.323999998569488,4.323999998569488,0.23698659,1.0
27100000,99.0,4.4314404,4.422000019550324,4.422000019550324,0.23700143,1.0
27110000,99.0,4.422828,4.472000031471253,4.472000031471253,0.23700333,1.0
27120000,99.0,4.416197,4.415999982357025,4.415999982357025,0.23695874,1.0
27130000,99.0,4.417007,4.427000001072884,4.427000001072884,0.23695542,1.0
27140000,99.0,4.4249597,4.599000002741814,4.599000002741814,0.23685779,1.0
27150000,99.0,4.4292607,4.351999971270561,4.351999971270561,0.23681426,1.0
27160000,99.0,4.421988,4.108000017404557,4.108000017404557,0.23688173,1.0
27170000,99.0,4.4284015,4.111999986767769,4.111999986767769,0.23691323,1.0
27180000,99.0,4.4654827,4.502999995946884,4.502999995946884,0.23689125,1.0
27190000,99.0,4.4071903,4.267999983429909,4.267999983429909,0.23686177,1.0
27200000,99.0,4.4200335,4.457000002861023,4.457000002861023,0.23679224,1.0
27210000,99.0,4.4124966,4.768999974727631,4.768999974727631,0.23670344,1.0
27220000,99.0,4.3879905,3.9459999990463257,3.9459999990463257,0.23668882,1.0
27230000,99.0,4.417464,4.324000009894371,4.324000009894371,0.2366305,1.0
27240000,99.0,4.3739486,3.990000019073486,3.990000019073486,0.23660317,1.0
27250000,99.0,4.4225087,4.660999982357025,4.660999982357025,0.23649287,1.0
27260000,99.0,4.402184,4.43000000834465,4.43000000834465,0.23649287,1.0
27270000,99.0,4.413128,4.569999997615814,4.569999997615814,0.23627041,1.0
27280000,99.0,4.4419594,4.424000015258789,4.424000015258789,0.23625997,1.0
27290000,99.0,4.396178,4.226000022888184,4.226000022888184,0.23614876,1.0
27300000,99.0,4.4461007,4.636999971866608,4.636999971866608,0.23614146,1.0
27310000,99.0,4.4039145,4.2859999978542325,4.2859999978542325,0.2360589,1.0
27320000,99.0,4.432928,4.34200002670288,4.34200002670288,0.23602338,1.0
27330000,99.0,4.4228315,4.641999999284744,4.641999999284744,0.2359816,1.0
27340000,99.0,4.399568,4.155000011920929,4.155000011920929,0.23596333,1.0
27350000,99.0,4.398424,4.250999992489815,4.250999992489815,0.23583448,1.0
27360000,99.0,4.4112954,4.354000005125999,4.354000005125999,0.2356746,1.0
27370000,99.0,4.434681,4.5579999965429305,4.5579999965429305,0.23563322,1.0
27380000,99.0,4.423989,4.359000030755997,4.359000030755997,0.23558667,1.0
27390000,99.0,4.4585905,4.36900000333786,4.36900000333786,0.23558247,1.0
27400000,99.0,4.433532,4.498000013828277,4.498000013828277,0.23556894,1.0
27410000,99.0,4.4266834,4.3660000070929526,4.3660000070929526,0.23555398,1.0
27420000,99.0,4.394439,4.102000026106834,4.102000026106834,0.23549311,1.0
27430000,99.0,4.4483604,4.3610000199079515,4.3610000199079515,0.23549311,1.0
27440000,99.0,4.428892,4.455999997854232,4.455999997854232,0.23526587,1.0
27450000,99.0,4.4477534,4.504000012874603,4.504000012874603,0.23525316,1.0
27460000,99.0,4.4093175,4.109000026583671,4.109000026583671,0.23513837,1.0
27470000,99.0,4.455748,4.644999993443489,4.644999993443489,0.23513313,1.0
27480000,99.0,4.4487624,4.33299998998642,4.33299998998642,0.23516724,1.0
27490000,99.0,4.414815,4.356000009179115,4.356000009179115,0.23518322,1.0
27500000,99.0,4.4529862,4.592000005245208,4.592000005245208,0.2351257,1.0
27510000,99.0,4.411688,4.44900001257658,4.44900001257658,0.23509932,1.0
27520000,99.0,4.450234,4.711999987959862,4.711999987959862,0.23502417,1.0
27530000,99.0,4.469687,4.857999997138977,4.857999997138977,0.23493189,1.0
27540000,99.0,4.4205256,4.388000026345253,4.388000026345253,0.23492779,1.0
27550000,99.0,4.4523234,4.7090000367164615,4.7090000367164615,0.2349253,1.0
27560000,99.0,4.427284,4.420000010728836,4.420000010728836,0.2349301,1.0
27570000,99.0,4.460983,4.4969999933242795,4.4969999933242795,0.2349455,1.0
27580000,99.0,4.461528,4.331999999284744,4.331999999284744,0.23491792,1.0
27590000,99.0,4.4918685,5.000000017881393,5.000000017881393,0.23479944,1.0
27600000,99.0,4.403023,4.0890000209212305,4.0890000209212305,0.23479944,1.0
27610000,99.0,4.471434,4.511000007390976,4.511000007390976,0.2347899,1.0
27620000,99.0,4.452862,4.303000040054322,4.303000040054322,0.2347906,1.0
27630000,99.0,4.4666057,4.483999963998794,4.483999963998794,0.23475413,1.0
27640000,99.0,4.4662485,4.46200000166893,4.46200000166893,0.23475212,1.0
27650000,99.0,4.4771852,4.665000016689301,4.665000016689301,0.23464063,1.0
27660000,99.0,4.458404,4.41099997639656,4.41099997639656,0.2345929,1.0
27670000,99.0,4.50547,4.622000025510788,4.622000025510788,0.2346671,1.0
27680000,99.0,4.491788,4.678000031709671,4.678000031709671,0.23470114,1.0
27690000,99.0,4.4702716,4.491000009179115,4.491000009179115,0.23463856,1.0
27700000,99.0,4.461396,4.350000008940697,4.350000008940697,0.23455715,1.0
27710000,99.0,4.4606605,4.239999996423721,4.239999996423721,0.23451649,1.0
27720000,99.0,4.494633,4.661000038385391,4.661000038385391,0.23446685,1.0
27730000,99.0,4.44234,4.271999999880791,4.271999999880791,0.2344601,1.0
27740000,99.0,4.482583,4.538000004887581,4.538000004887581,0.23443215,1.0
27750000,99.0,4.484248,4.388000009357929,4.388000009357929,0.23442617,1.0
27760000,99.0,4.4701157,4.538000028133393,4.538000028133393,0.23440117,1.0
27770000,99.0,4.4918165,4.534999990463257,4.534999990463257,0.23440117,1.0
27780000,99.0,4.4901195,4.415000019073486,4.415000019073486,0.23431538,1.0
27790000,99.0,4.5278935,4.968000039458275,4.968000039458275,0.23430923,1.0
27800000,99.0,4.4890256,4.368999999761582,4.368999999761582,0.2343148,1.0
27810000,99.0,4.4991546,4.411000027656555,4.411000027656555,0.23431611,1.0
27820000,99.0,4.5036235,4.484999988079071,4.484999988079071,0.23431277,1.0
27830000,99.0,4.4948053,4.520000033676625,4.520000033676625,0.23431103,1.0
27840000,99.0,4.457506,4.302000013589859,4.302000013589859,0.2341581,1.0
27850000,99.0,4.456912,4.290999981164933,4.290999981164933,0.23408799,1.0
27860000,99.0,4.472344,4.366000037193299,4.366000037193299,0.2340039,1.0
27870000,99.0,4.4549494,4.277000002488494,4.277000002488494,0.2339039,1.0
27880000,99.0,4.4377785,4.513000013828278,4.513000013828278,0.23384634,1.0
27890000,99.0,4.4358964,4.415000019073486,4.415000019073486,0.23377468,1.0
27900000,99.0,4.437998,4.390000011920929,4.390000011920929,0.2337471,1.0
27910000,99.0,4.4045024,4.578000023812056,4.578000023812056,0.23363975,1.0
27920000,99.0,4.4581943,4.50299998998642,4.50299998998642,0.23363271,1.0
27930000,99.0,4.4656878,4.779000004529953,4.779000004529953,0.23360896,1.0
27940000,99.0,4.45177,4.588999960422516,4.588999960422516,0.23360896,1.0
27950000,99.0,4.457058,4.662999991774559,4.662999991774559,0.23361982,1.0
27960000,99.0,4.454364,4.597000015974045,4.597000015974045,0.23362039,1.0
27970000,99.0,4.4393516,4.179999994039536,4.179999994039536,0.23361175,1.0
27980000,99.0,4.4657836,4.284000007510185,4.284000007510185,0.23361209,1.0
27990000,99.0,4.469056,4.323000013828278,4.323000013828278,0.23362456,1.0
28000000,99.0,4.4642887,4.5839999842643735,4.5839999842643735,0.23363023,1.0
28010000,99.0,4.4226975,4.171999989748001,4.171999989748001,0.23352163,1.0
28020000,99.0,4.417986,4.0150000375509265,4.0150000375509265,0.23347193,1.0
28030000,99.0,4.4343357,4.260999999046326,4.260999999046326,0.23342426,1.0
28040000,99.0,4.394892,4.211000010967255,4.211000010967255,0.23336883,1.0
28050000,99.0,4.4328794,4.540000052452087,4.540000052452087,0.23336978,1.0
28060000,99.0,4.4161468,4.2720000410079955,4.2720000410079955,0.23337144,1.0
28070000,99.0,4.4016037,4.181000029295683,4.181000029295683,0.23335801,1.0
28080000,99.0,4.421124,4.411000020503998,4.411000020503998,0.23330171,1.0
28090000,99.0,4.4077806,4.353000034093856,4.353000034093856,0.23328818,1.0
28100000,99.0,4.384836,4.1030000460147855,4.1030000460147855,0.23323293,1.0
28110000,99.0,4.4211235,4.481000000238419,4.481000000238419,0.23323293,1.0
28120000,99.0,4.428679,4.87899999499321,4.87899999499321,0.23322818,1.0
28130000,99.0,4.395684,4.449000002741814,4.449000002741814,0.23322819,1.0
28140000,99.0,4.402547,4.376000010967255,4.376000010967255,0.23314482,1.0
28150000,99.0,4.4486895,4.3660000038146975,4.3660000038146975,0.23314019,1.0
28160000,99.0,4.4684176,4.5770000088214875,4.5770000088214875,0.23314688,1.0
28170000,99.0,4.4412584,4.421999998986721,4.421999998986721,0.2331512,1.0
28180000,99.0,4.4542828,4.175000029206276,4.175000029206276,0.23307131,1.0
28190000,99.0,4.457832,4.595000014007091,4.595000014007091,0.23303467,1.0
28200000,99.0,4.4436946,4.470999995470047,4.470999995470047,0.23297632,1.0
28210000,99.0,4.442478,4.531000046730042,4.531000046730042,0.23290776,1.0
28220000,99.0,4.4439793,4.492999993562698,4.492999993562698,0.23280005,1.0
28230000,99.0,4.4429197,4.420999982357025,4.420999982357025,0.23266892,1.0
28240000,99.0,4.4217954,4.23300003528595,4.23300003528595,0.23262662,1.0
28250000,99.0,4.4668202,4.29900002360344,4.29900002360344,0.23257591,1.0
28260000,99.0,4.4711742,4.517000017762184,4.517000017762184,0.23256606,1.0
28270000,99.0,4.458266,4.47400003194809,4.47400003194809,0.23252608,1.0
28280000,99.0,4.4473643,4.4570000147819515,4.4570000147819515,0.23250376,1.0
28290000,99.0,4.445136,4.49699995815754,4.49699995815754,0.23241258,1.0
28300000,99.0,4.4394703,4.201000027656555,4.201000027656555,0.23241258,1.0
28310000,99.0,4.4884286,4.727000015974045,4.727000015974045,0.23234409,1.0
28320000,99.0,4.4566536,4.559000010490418,4.559000010490418,0.23234083,1.0
28330000,99.0,4.4293046,4.114000020623207,4.114000020623207,0.23237197,1.0
28340000,99.0,4.459725,4.315000007152557,4.315000007152557,0.23237424,1.0
28350000,99.0,4.451289,4.375999993979931,4.375999993979931,0.23237653,1.0
28360000,99.0,4.451135,4.362999995946884,4.362999995946884,0.2323764,1.0
28370000,99.0,4.449259,4.626000018119812,4.626000018119812,0.23231848,1.0
28380000,99.0,4.455061,4.335999989211559,4.335999989211559,0.23229219,1.0
28390000,99.0,4.4249325,4.248999992609024,4.248999992609024,0.23223108,1.0
28400000,99.0,4.4587398,4.5130000311136245,4.5130000311136245,0.23215562,1.0
28410000,99.0,4.4114165,4.159999997019768,4.159999997019768,0.23212928,1.0
28420000,99.0,4.423517,4.093000004291534,4.093000004291534,0.23209709,1.0
28430000,99.0,4.4396033,4.432000005245209,4.432000005245209,0.23209004,1.0
28440000,99.0,4.4546905,4.5299999809265135,4.5299999809265135,0.23205972,1.0
28450000,99.0,4.4172416,4.154000008106232,4.154000008106232,0.23204768,1.0
28460000,99.0,4.4194226,4.224000010490418,4.224000010490418,0.23199743,1.0
28470000,99.0,4.427628,4.641999998092651,4.641999998092651,0.23199743,1.0
28480000,99.0,4.4462953,4.459000004529953,4.459000004529953,0.23193853,1.0
28490000,99.0,4.4296618,4.408999996185303,4.408999996185303,0.23193528,1.0
28500000,99.0,4.4448786,4.439000021219254,4.439000021219254,0.23183276,1.0
28510000,99.0,4.4092774,4.40000002682209,4.40000002682209,0.23182724,1.0
28520000,99.0,4.390485,4.2509999972581864,4.2509999972581864,0.23177305,1.0
28530000,99.0,4.433607,4.449000054299831,4.449000054299831,0.23174977,1.0
28540000,99.0,4.4387965,4.750000019073486,4.750000019073486,0.23168547,1.0
28550000,99.0,4.414988,4.211000020205975,4.211000020205975,0.23165679,1.0
28560000,99.0,4.469931,4.741000016927719,4.741000016927719,0.2316438,1.0
28570000,99.0,4.46289,4.34800000667572,4.34800000667572,0.23162846,1.0
28580000,99.0,4.445402,4.214000028371811,4.214000028371811,0.23163384,1.0
28590000,99.0,4.44524,4.218000029921532,4.218000029921532,0.23164053,1.0
28600000,99.0,4.479682,4.696999991238117,4.696999991238117,0.23162426,1.0
28610000,99.0,4.4541454,4.176000006198883,4.176000006198883,0.23155063,1.0
28620000,99.0,4.4705815,4.538000003099442,4.538000003099442,0.23153292,1.0
28630000,99.0,4.4604406,4.5679999989271165,4.5679999989271165,0.23146176,1.0
28640000,99.0,4.4508247,4.44500001847744,4.44500001847744,0.23146176,1.0
28650000,99.0,4.4821987,4.3430000269413,4.3430000269413,0.23133858,1.0
28660000,99.0,4.4849367,4.530999971628189,4.530999971628189,0.23133205,1.0
28670000,99.0,4.453679,4.483000015318393,4.483000015318393,0.23125315,1.0
28680000,99.0,4.435626,4.324000002741814,4.324000002741814,0.23124935,1.0
28690000,99.0,4.457853,4.528000010251999,4.528000010251999,0.23122722,1.0
28700000,99.0,4.4800544,4.54900003194809,4.54900003194809,0.23121762,1.0
28710000,99.0,4.476212,4.619000016450882,4.619000016450882,0.23117061,1.0
28720000,99.0,4.4666104,4.46200001835823,4.46200001835823,0.23115009,1.0
28730000,99.0,4.505389,4.843999998569489,4.843999998569489,0.2311334,1.0
28740000,99.0,4.4688377,4.3930000057816505,4.3930000057816505,0.23111345,1.0
28750000,99.0,4.45642,4.266000024676323,4.266000024676323,0.2310999,1.0
28760000,99.0,4.4584074,4.305000010430813,4.305000010430813,0.23108292,1.0
28770000,99.0,4.476053,4.4590000027418135,4.4590000027418135,0.23107003,1.0
28780000,99.0,4.471745,4.334999989271164,4.334999989271164,0.2310162,1.0
28790000,99.0,4.4968853,4.39999996483326,4.39999996483326,0.23101543,1.0
28800000,99.0,4.4669676,4.351000017747283,4.351000017747283,0.23101547,1.0
28810000,99.0,4.481083,4.3770000192523,4.3770000192523,0.23101547,1.0
28820000,99.0,4.4761395,4.449999995231629,4.449999995231629,0.23094188,1.0
28830000,99.0,4.4791403,4.403000004738569,4.403000004738569,0.23093654,1.0
28840000,99.0,4.49054,4.604999988079071,4.604999988079071,0.23095673,1.0
28850000,99.0,4.4636507,4.509000035226345,4.509000035226345,0.23095898,1.0
28860000,99.0,4.4864745,4.7180000281333925,4.7180000281333925,0.2309456,1.0
28870000,99.0,4.4895773,4.472999992370606,4.472999992370606,0.23093872,1.0
28880000,99.0,4.486194,4.664000025987625,4.664000025987625,0.2308703,1.0
28890000,99.0,4.4930983,4.6559999781847,4.6559999781847,0.23083977,1.0
28900000,99.0,4.5111985,4.653000022172928,4.653000022172928,0.23084556,1.0
28910000,99.0,4.516512,4.57099998652935,4.57099998652935,0.23085451,1.0
28920000,99.0,4.5195756,4.615000011920929,4.615000011920929,0.23086196,1.0
28930000,99.0,4.498056,4.407000059485435,4.407000059485435,0.23087002,1.0
28940000,99.0,4.5057487,4.417999975681305,4.417999975681305,0.23086035,1.0
28950000,99.0,4.4982963,4.306999976933002,4.306999976933002,0.23081928,1.0
28960000,99.0,4.4910727,4.202999997735024,4.202999997735024,0.23081177,1.0
28970000,99.0,4.457837,4.4180000102519985,4.4180000102519985,0.23078181,1.0
28980000,99.0,4.48001,4.436000008583068,4.436000008583068,0.23078181,1.0
28990000,99.0,4.4751263,4.448000003099441,4.448000003099441,0.23079793,1.0
29000000,99.0,4.4471803,4.229000015258789,4.229000015258789,0.23079878,1.0
29010000,99.0,4.4810524,4.540000005960464,4.540000005960464,0.23076138,1.0
29020000,99.0,4.459133,4.425999986827374,4.425999986827374,0.23075847,1.0
29030000,99.0,4.4633803,4.447999988794327,4.447999988794327,0.23077644,1.0
29040000,99.0,4.474302,4.59200000345707,4.59200000345707,0.23078543,1.0
29050000,99.0,4.4187546,4.054999991655349,4.054999991655349,0.23075344,1.0
29060000,99.0,4.456015,4.680000022649765,4.680000022649765,0.23073886,1.0
29070000,99.0,4.4693074,4.455000026226044,4.455000026226044,0.23072138,1.0
29080000,99.0,4.439508,4.4930000048875804,4.4930000048875804,0.23070054,1.0
29090000,99.0,4.4623003,4.550000004768371,4.550000004768371,0.23071162,1.0
29100000,99.0,4.4532514,4.198999993801117,4.198999993801117,0.23072582,1.0
29110000,99.0,4.445463,4.335999958142638,4.335999958142638,0.23073041,1.0
29120000,99.0,4.459462,4.600999994874001,4.600999994874001,0.23074871,1.0
29130000,99.0,4.4475117,4.245999992191791,4.245999992191791,0.23075357,1.0
29140000,99.0,4.4331985,4.277000032365322,4.277000032365322,0.23077267,1.0
29150000,99.0,4.4499173,4.268999977707863,4.268999977707863,0.23077267,1.0
29160000,99.0,4.438977,4.4410000205039974,4.4410000205039974,0.2307857,1.0
29170000,99.0,4.4079127,4.309000004827976,4.309000004827976,0.23078628,1.0
29180000,99.0,4.432755,4.419000053405762,4.419000053405762,0.23076245,1.0
29190000,99.0,4.402753,4.315999985337258,4.315999985337258,0.23076084,1.0
29200000,99.0,4.3999224,4.334999998807907,4.334999998807907,0.2307659,1.0
29210000,99.0,4.450695,4.555000007152557,4.555000007152557,0.23076895,1.0
29220000,99.0,4.440715,4.51100000500679,4.51100000500679,0.23079634,1.0
29230000,99.0,4.4456134,4.3719999808073045,4.3719999808073045,0.23080854,1.0
29240000,99.0,4.472897,4.583000021576882,4.583000021576882,0.23081534,1.0
29250000,99.0,4.479036,4.616000020503998,4.616000020503998,0.2308231,1.0
29260000,99.0,4.480248,4.577999975681305,4.577999975681305,0.23082188,1.0
29270000,99.0,4.466794,4.188000003099441,4.188000003099441,0.23081994,1.0
29280000,99.0,4.5077095,4.4380000180006025,4.4380000180006025,0.2308186,1.0
29290000,99.0,4.4819446,4.525000020861626,4.525000020861626,0.23081377,1.0
29300000,99.0,4.4895177,4.457000015974045,4.457000015974045,0.23081481,1.0
29310000,99.0,4.450284,4.280000015497207,4.280000015497207,0.23081993,1.0
29320000,99.0,4.5050416,4.331000018119812,4.331000018119812,0.23081993,1.0
29330000,99.0,4.4972696,4.561999983489513,4.561999983489513,0.23079947,1.0
29340000,99.0,4.490018,4.375999985188246,4.375999985188246,0.23079826,1.0
29350000,99.0,4.4534044,4.283999988436699,4.283999988436699,0.23074237,1.0
29360000,99.0,4.4623384,4.228000020384789,4.228000020384789,0.23073912,1.0
29370000,99.0,4.462223,4.0099999821186065,4.0099999821186065,0.23073457,1.0
29380000,99.0,4.4309516,4.360000026226044,4.360000026226044,0.23073311,1.0
29390000,99.0,4.4809146,4.769000012874603,4.769000012874603,0.23070754,1.0
29400000,99.0,4.4539213,4.492000037431717,4.492000037431717,0.23069572,1.0
29410000,99.0,4.4685574,4.507000015676022,4.507000015676022,0.23069029,1.0
29420000,99.0,4.484868,4.42600002259016,4.42600002259016,0.23068428,1.0
29430000,99.0,4.45577,4.462000017166138,4.462000017166138,0.23069605,1.0
29440000,99.0,4.5044484,4.405999957025051,4.405999957025051,0.23071074,1.0
29450000,99.0,4.4729056,4.494999990463257,4.494999990463257,0.23071155,1.0
29460000,99.0,4.468207,4.4110000503063205,4.4110000503063205,0.23071338,1.0
29470000,99.0,4.450423,4.421999983787536,4.421999983787536,0.23071158,1.0
29480000,99.0,4.502138,4.565999995470047,4.565999995470047,0.23070307,1.0
29490000,99.0,4.4898186,4.427000032663345,4.427000032663345,0.23070307,1.0
29500000,99.0,4.4718,4.287000037655234,4.287000037655234,0.2307109,1.0
29510000,99.0,4.4989376,4.41700002014637,4.41700002014637,0.2307114,1.0
29520000,99.0,4.4869676,4.5650000464916225,4.5650000464916225,0.23069438,1.0
29530000,99.0,4.505581,4.577999978065491,4.577999978065491,0.23069312,1.0
29540000,99.0,4.4576936,4.155000010728836,4.155000010728836,0.23068383,1.0
29550000,99.0,4.4669685,4.315999948382378,4.315999948382378,0.23067993,1.0
29560000,99.0,4.4911056,4.340999977588654,4.340999977588654,0.23067832,1.0
29570000,99.0,4.485478,4.682000042200088,4.682000042200088,0.23067766,1.0
29580000,99.0,4.479964,4.332999986410141,4.332999986410141,0.23066042,1.0
29590000,99.0,4.4749203,4.312000007629394,4.312000007629394,0.2306392,1.0
29600000,99.0,4.474919,4.626000007987022,4.626000007987022,0.23062968,1.0
29610000,99.0,4.479582,4.637999994158744,4.637999994158744,0.23061846,1.0
29620000,99.0,4.4839444,4.6110000386834145,4.6110000386834145,0.2306176,1.0
29630000,99.0,4.4644074,4.098000004887581,4.098000004887581,0.23061422,1.0
29640000,99.0,4.4934874,4.263999987691641,4.263999987691641,0.23061489,1.0
29650000,99.0,4.492196,4.623000017404556,4.623000017404556,0.23061801,1.0
29660000,99.0,4.483743,4.552000029087067,4.552000029087067,0.23061801,1.0
29670000,99.0,4.492372,4.465999972820282,4.465999972820282,0.23060137,1.0
29680000,99.0,4.498149,4.660000026226044,4.660000026226044,0.23060037,1.0
29690000,99.0,4.4839973,4.607999974191189,4.607999974191189,0.23059848,1.0
29700000,99.0,4.504297,4.537000011205674,4.537000011205674,0.23059843,1.0
29710000,99.0,4.4655004,4.320000022649765,4.320000022649765,0.23059808,1.0
29720000,99.0,4.4768925,4.018000012636184,4.018000012636184,0.23059773,1.0
29730000,99.0,4.4990416,4.516999961137771,4.516999961137771,0.23059483,1.0
29740000,99.0,4.4731035,4.481000034809113,4.481000034809113,0.23059346,1.0
29750000,99.0,4.4922175,4.581999983191491,4.581999983191491,0.23059477,1.0
29760000,99.0,4.47649,4.39199997574091,4.39199997574091,0.23059653,1.0
29770000,99.0,4.4725432,4.412000016272068,4.412000016272068,0.23059155,1.0
29780000,99.0,4.495899,4.664000030755997,4.664000030755997,0.23058504,1.0
29790000,99.0,4.445257,4.34800001680851,4.34800001680851,0.23058267,1.0
29800000,99.0,4.4836674,4.294000025987625,4.294000025987625,0.23057276,1.0
29810000,99.0,4.4844813,4.5209999895095825,4.5209999895095825,0.23057127,1.0
29820000,99.0,4.4559016,4.38400001257658,4.38400001257658,0.23056489,1.0
29830000,99.0,4.4438787,4.353000006079673,4.353000006079673,0.23056489,1.0
29840000,99.0,4.4508715,4.513999991416931,4.513999991416931,0.23056723,1.0
29850000,99.0,4.456584,4.568000041246414,4.568000041246414,0.23056746,1.0
29860000,99.0,4.4759884,4.491999998092651,4.491999998092651,0.23055702,1.0
29870000,99.0,4.4631853,4.187000049054623,4.187000049054623,0.2305563,1.0
29880000,99.0,4.479735,4.511000006198883,4.511000006198883,0.23054953,1.0
29890000,99.0,4.452141,4.2710000079870225,4.2710000079870225,0.2305467,1.0
29900000,99.0,4.455861,4.478000007271767,4.478000007271767,0.23054516,1.0
29910000,99.0,4.4600735,4.2430000448226926,4.2430000448226926,0.23054451,1.0
29920000,99.0,4.4442406,4.302999991625548,4.302999991625548,0.23054326,1.0
29930000,99.0,4.489116,4.68299998909235,4.68299998909235,0.23054165,1.0
29940000,99.0,4.442974,4.36800001502037,4.36800001502037,0.2305419,1.0
29950000,99.0,4.449276,4.369000031352043,4.369000031352043,0.23054224,1.0
29960000,99.0,4.454103,4.4159999784827235,4.4159999784827235,0.23054218,1.0
29970000,99.0,4.4620457,4.660000012516975,4.660000012516975,0.2305419,1.0
29980000,99.0,4.447384,4.353000013828278,4.353000013828278,0.23054194,1.0
29990000,99.0,4.4071794,4.145000001788139,4.145000001788139,0.23054199,1.0
30000000,99.0,4.4488525,4.39300001591444,4.39300001591444,0.23054199,1.0
